year,city_name,city_code,index_aggregate,coverage_breadth,usage_depth,payment,insurance,monetary_fund,investment,credit,credit_investigation,digitization_level,city_norm,source_name_version
2021,通辽市,1505,256.360343987554,269.0275601186282,220.1046351987712,213.1720303774247,351.86294543266,,215.6292691375812,178.7417065331304,,280.4314637334102,通辽,year14
2021,遂宁市,5109,264.6861504423332,265.7773142806188,247.3350334665193,238.5540078519417,406.959313413343,,275.8665941543423,181.3161326348678,,292.6290683218141,遂宁,year14
2021,遵义市,5203,272.7738522665922,289.5864399954514,230.2297913507475,222.2556828401417,385.7973684144009,,225.1533908410634,179.8014865433375,,294.5849623126219,遵义,year14
2021,邢台市,1305,271.0802736945693,271.8374407677525,254.8602491340934,264.1707969036109,412.1815035864212,,278.7851377868467,189.7407476666706,,298.0710604517319,邢台,year14
2021,那曲地区,5424,234.1780844000027,217.9661600670339,244.4831513832653,216.360290916253,364.9133056872211,,293.5852150900239,175.1984043819798,,268.9979692293233,那曲,year14
2021,邯郸市,1304,276.6404461395571,285.9888337483976,243.3889005652815,248.4800080989839,368.1246983265268,,268.5344002934813,190.0206504592257,,306.2124810226305,邯郸,year14
2021,邵阳市,4305,263.2619434619199,257.4837346475326,255.8749533812632,240.9593651824462,404.167360029532,,299.6134783096188,183.1931249978904,,295.7809279932994,邵阳,year14
2021,郑州市,4101,330.5052007490459,355.4990738685053,288.6163653561117,315.3617787242262,477.4157965233568,,318.6616979489709,208.3092654755554,,324.1147328522263,郑州,year14
2021,郴州市,4310,274.7469681717905,273.6409696725425,261.1031118359817,255.7255513678534,408.1485903083769,,309.2594413156123,186.8684425224574,,303.2088143187903,郴州,year14
2021,鄂尔多斯市,1506,286.0325001737413,305.8596634784298,251.0617030986457,236.4969920688801,407.307351003318,,288.5792982223618,184.2262436395211,,284.1285265694034,鄂尔多斯,year14
2021,鄂州市,4207,304.2227708531174,315.5291242921351,287.7192979231712,305.3423904793559,474.107876094343,,339.1335185157147,198.2092013902682,,296.8974261569788,鄂州,year14
2021,酒泉市,6209,297.908752656061,325.1821658652141,253.8084899831157,256.8776480363248,358.2947334868535,,308.6470758730592,190.0821807517285,,288.0078016653208,酒泉,year14
2021,重庆市,5000,295.4062187012921,304.3351417547951,273.2552312795153,257.8647770559408,474.8507496760565,,318.5483782784062,188.4234669588973,,306.1929958280643,重庆,year14
2021,金华市,3307,333.5178950252516,336.5260257089398,332.8629783486739,360.841370179415,649.2691625829569,,347.3512450786913,210.1709575289264,,324.7955956555402,金华,year14
2021,金昌市,6203,285.3740868810211,308.3436852327577,244.2540090424522,241.4441193816816,322.346762415306,,310.2628570411158,186.1881987679391,,284.2680232977979,金昌,year14
2021,钦州市,4507,266.6673285124224,265.5433167275124,257.4713408414299,250.5392568065417,411.1476047182843,,287.6381079563744,186.2397046818092,,287.1056786000391,钦州,year14
2021,铁岭市,2112,253.316773004063,249.4283885296603,239.7629359139943,214.2507007288189,419.6702469845589,,263.5656129903503,176.6446640153339,,290.8011187159053,铁岭,year14
2021,铜仁市,5206,261.5798713710491,274.3774848349468,220.0866874722902,210.5932803387178,349.0073312744138,,212.4673479607393,179.2636978099778,,294.7380618497869,铜仁,year14
2021,铜川市,6102,279.3547141867443,287.0850453563496,256.4687710996987,241.8326486052465,415.6871584503231,,295.7532295613258,187.2059805427235,,295.4337694054457,铜川,year14
2021,铜陵市,3407,302.7074791505578,306.7176950214051,290.7671137728141,302.243487675586,487.1668768388959,,342.1084303338873,199.7976826041161,,311.181872684387,铜陵,year14
2021,银川市,6401,298.4825141704479,324.685237474285,253.3806399012569,256.639617640955,397.9390032206678,,289.6652860409338,188.3441795298714,,293.9370845176339,银川,year14
2021,锡林郭勒盟,1525,275.8786116510956,290.1532560848959,250.108026087467,233.339664977885,431.4103324982683,,269.7687975464306,183.9808322309369,,275.5900973454335,锡林郭勒,year14
2021,锦州市,2107,263.2989296810116,264.0081829387022,243.216437671132,226.3371987417486,440.8471102017472,,261.0961639367751,178.3299977974402,,297.466165430419,锦州,year14
2021,镇江市,3211,318.3444576806174,326.1478559642469,303.729234053301,304.914554291353,542.0649949094727,,356.40540261648,200.7099826241821,,319.155426381605,镇江,year14
2021,长春市,2201,286.6981358071492,295.8203549966163,262.1948445722036,254.6935230935995,472.8279260592183,,283.4938707026182,187.4596237048548,,301.1206278501007,长春,year14
2021,长沙市,4301,321.8869072097476,333.5721653400258,301.006379421045,300.667686634077,542.6048497360333,,346.8104740714028,199.8364408152077,,321.2653080268192,长沙,year14
2021,长治市,1404,279.8669895071097,295.9792975988481,241.2380040063027,245.9741075287053,384.7123522836196,,256.0843626014426,187.6671662332692,,296.8765332277788,长治,year14
2021,阜新市,2109,257.2994540438594,259.4190048257549,235.2214880250017,220.8026622700494,398.8641400530531,,254.9451682328044,177.7924378447271,,290.4356368004491,阜新,year14
2021,阜阳市,3412,282.5635003106755,281.7954693607992,263.5040349446918,264.9062795045551,425.7548014541099,,295.4116448491944,194.3688365196709,,319.7508803801187,阜阳,year14
2021,防城港市,4506,289.5507470111356,293.3703359648171,275.9317404711176,268.034186062512,464.6839996465909,,309.3628291497491,190.6196794567265,,301.7041388499424,防城港,year14
2021,阳江市,4417,288.8718721318645,283.011569238682,292.6821254228133,273.1889104672765,523.705360399155,,332.1813586471416,194.447024359877,,301.316333921311,阳江,year14
2021,阳泉市,1403,275.9625715791572,289.383998725905,241.854058387824,251.5680691295321,404.5660630802319,,244.7168731375903,188.914812814113,,293.6427049799491,阳泉,year14
2021,阿克苏地区,6529,260.6811515766199,272.6448534273785,224.1463341678253,202.3022509969178,302.2662478165009,,266.9892871102622,171.8820650000474,,287.5827121784039,阿克苏,year14
2021,阿勒泰地区,6543,262.3415707344918,270.9572597228147,232.1198513663148,212.7659005262965,312.7159168602183,,284.3765930625059,175.1213377479136,,288.8264150882563,阿勒泰,year14
2021,阿坝藏族羌族自治州,5132,254.4650332821776,250.2362564386985,244.2082813645161,212.686698672569,396.1282498319682,,295.1323478629541,171.732336151056,,287.0820934480774,阿坝藏族羌族,year14
2021,阿拉善盟,1529,296.0708805115036,314.7851509160637,269.2651969172728,258.3446216146825,424.7854944534158,,328.6782134313437,187.433830078297,,283.0049709284856,阿拉善,year14
2021,阿里地区,5425,286.1686922121767,292.6793917315773,275.2573469194796,258.442593289271,422.4500228147855,,359.3220124969219,177.1847130144079,,284.5156278221245,阿里,year14
2021,陇南市,6212,251.7583737297838,258.8998146012433,217.2212598681326,198.963543023204,314.0133880812874,,240.1299111585664,173.6949014524087,,290.9522668116888,陇南,year14
2021,随州市,4213,280.3869614569368,276.6561302542909,277.9818049147859,268.6051823212564,455.5134282494945,,344.9606405477194,191.8227269909451,,297.0938087316367,随州,year14
2021,雅安市,5118,264.1738031021363,261.6635852682919,254.9654404073781,226.4913085937323,413.206221945497,,311.1649710559885,178.729318174378,,289.2117162656854,雅安,year14
2021,青岛市,3702,319.1950372762298,331.5270609610973,297.8644387302226,295.6729823714962,539.0745016523193,,341.7055740710281,200.570634356362,,317.2555145372975,青岛,year14
2021,鞍山市,2103,273.7033016131412,275.1775246775261,257.8785488459156,247.7844997584823,450.5892400478095,,287.5805560650232,182.5217473081387,,297.6082710599572,鞍山,year14
2021,韶关市,4402,284.628403024968,282.2813838369776,280.5234281634163,260.9547619018924,468.9546551368861,,335.7034499945663,190.3695998839231,,299.8550254882412,韶关,year14
2021,马鞍山市,3405,310.6422546670471,318.8587439087287,291.9263967930639,301.3388566894964,502.9505218338703,,335.3139646828878,199.44209854263,,317.540234211172,马鞍山,year14
2021,驻马店市,4117,278.0221299147651,278.8053119271364,255.3636054338194,247.6154380397579,406.3069844246014,,281.8500302955349,193.2591083827676,,316.6272137812753,驻马店,year14
2021,鸡西市,2303,258.0361332173841,258.7802832452583,243.7114325015653,220.4813176385678,418.7999640980711,,269.1217805064137,178.6962432707128,,281.6250004879783,鸡西,year14
2021,鹤壁市,4106,291.675733322799,304.6900060550918,262.2533999685048,276.0824021557114,432.1787763283808,,273.7858566428621,197.4080673495726,,302.1857147274735,鹤壁,year14
2021,鹤岗市,2304,264.3772048590767,271.1616670990811,243.6433474250393,231.0171206994872,409.6618621593785,,264.8417491975154,182.250799627993,,279.6679061583767,鹤岗,year14
2021,鹰潭市,3606,287.3957745751241,286.5212724501929,283.4052632561483,282.0691310939278,489.6802325555809,,331.3126643209855,193.1161627033684,,297.5523422575555,鹰潭,year14
2021,黄冈市,4211,283.8718042498887,283.4716134477707,272.8644077267456,264.6285690864632,444.846464249069,,326.4370140976291,190.4674309280066,,305.2127793342478,黄冈,year14
2021,黄南藏族自治州,6323,231.9557463465802,233.7358508972349,204.7502890456203,171.8167208830393,276.9469531302842,,228.55859332026,166.7249428119283,,275.5286868739187,黄南藏族,year14
2021,黄山市,3410,300.1010216570583,301.8891912793022,289.9019433317142,289.1563643854495,502.0814929629622,,337.6040040114827,198.0161804287953,,312.7482196735294,黄山,year14
2021,黄石市,4202,297.4405868456329,306.1576071168835,276.9219438778455,285.7379418872046,451.5797410999708,,323.0552745724892,195.2070106813726,,305.9609595846673,黄石,year14
2021,黑河市,2311,262.7648359724071,262.3650994919062,246.7326289513038,223.5784267706102,426.0004779247504,,276.2061918102084,181.0559733628796,,293.2338951303414,黑河,year14
2021,黔东南苗族侗族自治州,5226,263.4770237585857,274.877740529241,227.2209867018194,208.7005441879281,354.6823614857567,,239.1685266961641,178.3704199512486,,291.7311343815305,黔东南苗族侗族,year14
2021,黔南布依族苗族自治州,5227,270.3038259247614,286.4592673250022,229.1634194581674,222.7791956752612,377.3630435131794,,225.7346691077558,178.9630485836075,,291.7340083295774,黔南布依族苗族,year14
2021,黔西南布依族苗族自治州,5223,266.9232965245833,285.4818098266308,222.780350457782,222.5027845256208,349.9432715726542,,208.7619219201373,181.9008259282057,,285.8744599932209,黔西南布依族苗族,year14
2021,齐齐哈尔市,2302,256.9489412829134,259.057159147192,233.5243532201077,214.6268943746647,405.6777232126381,,246.0356565761409,177.400866275492,,292.5695490347197,齐齐哈尔,year14
2021,龙岩市,3508,309.0977387151462,319.9215425966925,291.9189964834941,295.3433937738782,479.1012648219526,,333.1859368000789,202.698937753879,,304.5931337584542,龙岩,year14
2022,七台河市,2309,254.7684432920903,268.4977854852663,214.4983811409821,208.4049715987302,364.5080698051012,,192.967159849383,177.247587775384,,282.6270591283794,七台河,year14
2022,三亚市,4602,319.8369276109291,353.2945434795399,270.7728410877417,273.3285303986391,480.3669138248797,,278.3841090105559,187.6598756553961,,298.5372421644769,三亚,year14
2022,三明市,3504,306.2073003559086,327.6126833643775,266.4008556950569,273.46877814268,451.7142555185449,,269.6724799279307,197.8341766408616,,307.8804441222174,三明,year14
2022,三沙市,4603,347.9278179556195,390.9124974510507,298.9430350394566,293.950173178338,461.7002358138679,,414.170806779155,176.9683267187718,,295.0275457149735,三沙,year14
2022,三门峡市,4112,297.3714846712965,326.5404580634382,234.632848292828,257.9803447548389,347.9322607272614,,228.2088045348608,195.4554762967282,,315.0802684288729,三门峡,year14
2022,上海市,3100,350.4318090207926,375.8475662547687,315.1412867469362,323.3801479123629,560.349545599981,,383.7575003003765,203.6187669870663,,330.659327387631,上海,year14
2022,上饶市,3611,287.7427764911021,300.5435413896403,250.8445263758119,265.3999194221635,423.7434000766893,,244.8477240067661,191.6955705973819,,312.5424401497809,上饶,year14
2022,东莞市,4419,328.4837476368214,355.7580118377472,273.060267909063,289.462871554776,442.9674589600831,,284.2317850953084,201.1237574022597,,339.1579348352663,东莞,year14
2022,东营市,3705,313.9078829939891,346.7004633495055,254.7266835364152,254.0382881212573,421.9736753742477,,274.7019204917929,192.2010690184973,,313.1881656038949,东营,year14
2022,中卫市,6405,257.6301101725006,286.7541208455926,189.0765266457556,187.6071636959857,232.6768807702413,,170.110864737913,176.1210390003502,,286.0516073325588,中卫,year14
2022,中山市,4420,322.9754252258247,348.3130493273071,278.4915522100276,290.1893494932912,480.8522101943895,,285.0488027862919,199.7646466293774,,320.1650308042268,中山,year14
2022,临夏回族自治州,6229,244.9623236879282,269.4819088967546,184.2962575323645,186.0755926818847,260.1652378350414,,140.6954682303221,172.0474764329081,,274.2539113409586,临夏回族,year14
2022,临汾市,1410,286.7727738852601,323.8655787342547,212.3098949828212,240.8849878149653,316.9096038426059,,175.7039592037388,190.6279132291581,,299.6213592606185,临汾,year14
2022,临沂市,3713,301.8913568510852,324.7741176976598,248.7868902404622,268.0178927213415,414.8136078392772,,238.6482869255105,196.1354488517852,,322.8505707651655,临沂,year14
2022,临沧市,5309,251.4282861808475,263.4856663128144,209.4936839250758,198.4991250156002,344.2345330444813,,179.9417434948979,172.8968874782478,,287.8322200673064,临沧,year14
2022,丹东市,2106,267.6838364398485,283.4518748287823,224.6109439543649,207.6228235184555,377.2495231937295,,227.458946914504,176.9864308031506,,293.9046894309209,丹东,year14
2022,丽水市,3311,317.6895337406758,337.565125231191,279.3561732746876,295.8374900199365,469.5324878297554,,305.8915944293747,201.5279040378085,,321.737898048106,丽水,year14
2022,丽江市,5307,273.4922518432684,292.8852933227439,224.2175442762621,212.0963548360498,376.8223349390078,,207.6940930664188,176.5502691599981,,299.0134424495397,丽江,year14
2022,乌兰察布市,1509,269.4313523928615,299.203735726149,206.052588618502,200.9630134967154,314.8798803696976,,190.744043381417,177.1225901806703,,286.3091900717403,乌兰察布,year14
2022,乌海市,1503,297.5168650333931,334.0802374690319,237.0994367278292,231.7153658077544,371.16991948373,,252.0200751111533,184.252339618065,,286.5914781668868,乌海,year14
2022,乌鲁木齐市,6501,304.5965424850966,347.8359357325112,232.5847719098996,227.7750389598085,320.636212375662,,270.1710187407584,178.6633430624981,,292.6962387597137,乌鲁木齐,year14
2022,乐山市,5111,273.7661867554202,283.2500370448176,241.6339118116699,223.1203241606551,405.7880075373582,,263.2281722077503,179.1248569833836,,300.8568584877779,乐山,year14
2022,九江市,3604,296.9359577895909,314.5936411471692,254.1636288229035,267.1400761480997,435.7475011880633,,253.3396463698104,192.8580436053387,,316.3728544542738,九江,year14
2022,云浮市,4453,279.9858577600126,287.8849975262276,251.5807516025953,238.5673432959987,426.3289229993861,,257.2171995429072,187.1015413203777,,305.5367412126926,云浮,year14
